Execution,ID,Interval,Transfer,Bandwidth
0,[3],0.0000-1.0000,106 KBytes,869 Kbits/sec
0,[1],0.0000-1.0000,106 KBytes,869 Kbits/sec
0,[2],0.0000-1.0000,106 KBytes,869 Kbits/sec
0,[4],0.0000-1.0000,106 KBytes,869 Kbits/sec
0,[3],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
0,[4],1.0000-2.0000,496 KBytes,4.07 Mbits/sec
0,[1],1.0000-2.0000,496 KBytes,4.07 Mbits/sec
0,[2],1.0000-2.0000,496 KBytes,4.07 Mbits/sec
0,[4],2.0000-3.0000,827 KBytes,6.78 Mbits/sec
0,[3],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
0,[1],2.0000-3.0000,827 KBytes,6.78 Mbits/sec
0,[2],2.0000-3.0000,827 KBytes,6.78 Mbits/sec
0,[3],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
0,[1],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
0,[2],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
0,[4],3.0000-4.0000,2.74 MBytes,23.0 Mbits/sec
0,[3],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
0,[1],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
0,[2],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
0,[4],4.0000-5.0000,1.11 MBytes,9.32 Mbits/sec
0,[3],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
0,[1],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
0,[2],5.0000-6.0000,889 KBytes,7.29 Mbits/sec
0,[4],5.0000-6.0000,1.68 MBytes,14.1 Mbits/sec
0,[3],6.0000-7.0000,700 KBytes,5.73 Mbits/sec
0,[1],6.0000-7.0000,636 KBytes,5.21 Mbits/sec
0,[2],6.0000-7.0000,892 KBytes,7.31 Mbits/sec
0,[4],6.0000-7.0000,1.24 MBytes,10.4 Mbits/sec
0,[3],7.0000-8.0000,1.31 MBytes,11.0 Mbits/sec
0,[1],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
0,[2],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
0,[4],7.0000-8.0000,1.56 MBytes,13.1 Mbits/sec
0,[3],8.0000-9.0000,1.43 MBytes,12.0 Mbits/sec
0,[1],8.0000-9.0000,1.05 MBytes,8.84 Mbits/sec
0,[2],8.0000-9.0000,824 KBytes,6.75 Mbits/sec
0,[4],8.0000-9.0000,2.11 MBytes,17.7 Mbits/sec
0,[3],9.0000-10.0000,827 KBytes,6.78 Mbits/sec
0,[1],9.0000-10.0000,1.25 MBytes,10.4 Mbits/sec
0,[2],9.0000-10.0000,1.50 MBytes,12.5 Mbits/sec
0,[4],9.0000-10.0000,1.74 MBytes,14.6 Mbits/sec
0,[3],10.0000-11.0000,1.43 MBytes,12.0 Mbits/sec
0,[1],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
0,[2],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
0,[4],10.0000-11.0000,1.81 MBytes,15.1 Mbits/sec
0,[4],11.0000-12.0000,2.74 MBytes,23.0 Mbits/sec
0,[3],11.0000-12.0000,1.30 MBytes,10.9 Mbits/sec
0,[1],11.0000-12.0000,888 KBytes,7.27 Mbits/sec
0,[2],11.0000-12.0000,824 KBytes,6.75 Mbits/sec
0,[3],12.0000-13.0000,955 KBytes,7.83 Mbits/sec
0,[1],12.0000-13.0000,1.31 MBytes,11.0 Mbits/sec
0,[2],12.0000-13.0000,1.37 MBytes,11.5 Mbits/sec
0,[4],12.0000-13.0000,2.79 MBytes,23.4 Mbits/sec
0,[3],13.0000-14.0000,1.68 MBytes,14.1 Mbits/sec
0,[1],13.0000-14.0000,1.87 MBytes,15.7 Mbits/sec
0,[2],13.0000-14.0000,1.87 MBytes,15.7 Mbits/sec
0,[4],13.0000-14.0000,3.17 MBytes,26.6 Mbits/sec
0,[3],14.0000-15.0000,1.55 MBytes,13.0 Mbits/sec
0,[1],14.0000-15.0000,1.05 MBytes,8.84 Mbits/sec
0,[2],14.0000-15.0000,1.06 MBytes,8.86 Mbits/sec
0,[4],14.0000-15.0000,2.05 MBytes,17.2 Mbits/sec
0,[1],15.0000-16.0000,2.43 MBytes,20.4 Mbits/sec
0,[2],15.0000-16.0000,2.49 MBytes,20.9 Mbits/sec
0,[4],15.0000-16.0000,3.54 MBytes,29.7 Mbits/sec
0,[3],15.0000-16.0000,3.30 MBytes,27.7 Mbits/sec
0,[4],16.0000-17.0000,3.00 MBytes,25.2 Mbits/sec
0,[3],16.0000-17.0000,1.74 MBytes,14.6 Mbits/sec
0,[2],16.0000-17.0000,2.99 MBytes,25.0 Mbits/sec
0,[1],16.0000-17.0000,3.05 MBytes,25.6 Mbits/sec
0,[2],17.0000-18.0000,1.74 MBytes,14.6 Mbits/sec
0,[1],17.0000-18.0000,1.80 MBytes,15.1 Mbits/sec
0,[4],17.0000-18.0000,2.92 MBytes,24.5 Mbits/sec
0,[3],17.0000-18.0000,3.20 MBytes,26.8 Mbits/sec
0,[1],18.0000-19.0000,2.01 MBytes,16.8 Mbits/sec
0,[4],18.0000-19.0000,3.05 MBytes,25.6 Mbits/sec
0,[3],18.0000-19.0000,1.96 MBytes,16.5 Mbits/sec
0,[2],18.0000-19.0000,2.29 MBytes,19.3 Mbits/sec
0,[1],19.0000-20.0000,1.29 MBytes,10.8 Mbits/sec
0,[4],19.0000-20.0000,1.28 MBytes,10.7 Mbits/sec
0,[3],19.0000-20.0000,1.75 MBytes,14.7 Mbits/sec
0,[2],19.0000-20.0000,908 KBytes,7.44 Mbits/sec
0,[3],20.0000-21.0000,3.50 MBytes,29.4 Mbits/sec
0,[2],20.0000-21.0000,3.50 MBytes,29.4 Mbits/sec
0,[1],20.0000-21.0000,4.12 MBytes,34.6 Mbits/sec
0,[4],20.0000-21.0000,3.96 MBytes,33.2 Mbits/sec
0,[4],21.0000-22.0000,2.62 MBytes,22.0 Mbits/sec
0,[1],21.0000-22.0000,1.79 MBytes,15.0 Mbits/sec
0,[2],21.0000-22.0000,2.96 MBytes,24.8 Mbits/sec
0,[3],21.0000-22.0000,3.43 MBytes,28.8 Mbits/sec
0,[4],22.0000-23.0000,3.59 MBytes,30.1 Mbits/sec
0,[3],22.0000-23.0000,2.45 MBytes,20.5 Mbits/sec
0,[1],22.0000-23.0000,1.86 MBytes,15.6 Mbits/sec
0,[2],22.0000-23.0000,2.35 MBytes,19.7 Mbits/sec
0,[3],23.0000-24.0000,2.62 MBytes,22.0 Mbits/sec
0,[2],23.0000-24.0000,2.75 MBytes,23.1 Mbits/sec
0,[1],23.0000-24.0000,2.12 MBytes,17.8 Mbits/sec
0,[4],23.0000-24.0000,3.51 MBytes,29.4 Mbits/sec
0,[3],24.0000-25.0000,1.93 MBytes,16.2 Mbits/sec
0,[2],24.0000-25.0000,2.24 MBytes,18.8 Mbits/sec
0,[4],24.0000-25.0000,1.20 MBytes,10.1 Mbits/sec
0,[1],24.0000-25.0000,1.74 MBytes,14.6 Mbits/sec
0,[4],25.0000-26.0000,3.62 MBytes,30.4 Mbits/sec
0,[3],25.0000-26.0000,3.69 MBytes,31.0 Mbits/sec
0,[1],25.0000-26.0000,1.62 MBytes,13.6 Mbits/sec
0,[2],25.0000-26.0000,3.73 MBytes,31.3 Mbits/sec
0,[1],26.0000-27.0000,949 KBytes,7.78 Mbits/sec
0,[2],26.0000-27.0000,2.75 MBytes,23.1 Mbits/sec
0,[3],26.0000-27.0000,3.05 MBytes,25.6 Mbits/sec
0,[4],26.0000-27.0000,3.37 MBytes,28.3 Mbits/sec
0,[3],27.0000-28.0000,2.75 MBytes,23.1 Mbits/sec
0,[1],27.0000-28.0000,1.49 MBytes,12.5 Mbits/sec
0,[4],27.0000-28.0000,2.75 MBytes,23.1 Mbits/sec
0,[2],27.0000-28.0000,3.41 MBytes,28.6 Mbits/sec
0,[1],28.0000-29.0000,888 KBytes,7.27 Mbits/sec
0,[2],28.0000-29.0000,2.23 MBytes,18.7 Mbits/sec
0,[3],28.0000-29.0000,3.60 MBytes,30.2 Mbits/sec
0,[4],28.0000-29.0000,3.67 MBytes,30.7 Mbits/sec
0,[3],29.0000-30.0000,2.35 MBytes,19.7 Mbits/sec
0,[1],29.0000-30.0000,1.68 MBytes,14.1 Mbits/sec
0,[4],29.0000-30.0000,2.62 MBytes,22.0 Mbits/sec
0,[2],29.0000-30.0000,2.75 MBytes,23.1 Mbits/sec
0,[4],30.0000-31.0000,2.67 MBytes,22.4 Mbits/sec
0,[1],30.0000-31.0000,1.62 MBytes,13.6 Mbits/sec
0,[3],30.0000-31.0000,3.85 MBytes,32.3 Mbits/sec
0,[2],30.0000-31.0000,3.67 MBytes,30.8 Mbits/sec
0,[2],31.0000-32.0000,2.35 MBytes,19.7 Mbits/sec
0,[1],31.0000-32.0000,1018 KBytes,8.34 Mbits/sec
0,[3],31.0000-32.0000,2.60 MBytes,21.8 Mbits/sec
0,[4],31.0000-32.0000,4.00 MBytes,33.6 Mbits/sec
0,[4],32.0000-33.0000,2.67 MBytes,22.4 Mbits/sec
0,[3],32.0000-33.0000,2.75 MBytes,23.1 Mbits/sec
0,[1],32.0000-33.0000,1.62 MBytes,13.6 Mbits/sec
0,[2],32.0000-33.0000,3.85 MBytes,32.3 Mbits/sec
0,[1],33.0000-34.0000,950 KBytes,7.78 Mbits/sec
0,[2],33.0000-34.0000,2.48 MBytes,20.8 Mbits/sec
0,[4],33.0000-34.0000,3.60 MBytes,30.2 Mbits/sec
0,[3],33.0000-34.0000,4.00 MBytes,33.5 Mbits/sec
0,[3],34.0000-35.0000,2.56 MBytes,21.5 Mbits/sec
0,[1],34.0000-35.0000,1.68 MBytes,14.1 Mbits/sec
0,[2],34.0000-35.0000,2.75 MBytes,23.1 Mbits/sec
0,[4],34.0000-35.0000,4.12 MBytes,34.6 Mbits/sec
0,[3],35.0000-36.0000,2.63 MBytes,22.0 Mbits/sec
0,[4],35.0000-36.0000,2.68 MBytes,22.5 Mbits/sec
0,[1],35.0000-36.0000,1.68 MBytes,14.1 Mbits/sec
0,[2],35.0000-36.0000,3.85 MBytes,32.3 Mbits/sec
0,[4],36.0000-37.0000,2.62 MBytes,22.0 Mbits/sec
0,[1],36.0000-37.0000,954 KBytes,7.82 Mbits/sec
0,[2],36.0000-37.0000,2.42 MBytes,20.3 Mbits/sec
0,[3],36.0000-37.0000,4.02 MBytes,33.7 Mbits/sec
0,[2],37.0000-38.0000,2.48 MBytes,20.8 Mbits/sec
0,[4],37.0000-38.0000,3.62 MBytes,30.4 Mbits/sec
0,[3],37.0000-38.0000,2.75 MBytes,23.1 Mbits/sec
0,[1],37.0000-38.0000,1.74 MBytes,14.6 Mbits/sec
